Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2012-08-06 00:00:00,22.233928680419922,57.099998474121094,72.88999938964844,86.3499984741211,16.690000534057617,111.30999755859375,49.650001525878906,,102.0199966430664,52.0,190.0191192626953,26.309999465942383,68.83999633789062,36.29999923706055,40.31999969482422,89.69000244140625,91.41000366210938,42.45228958129883,29.950000762939453,23.8799991607666,23.017078399658203,65.80999755859375,63.52000045776367,51.0,,32.75749969482422,44.689998626708984,35.790000915527344,74.27999877929688,87.44999694824219
2012-08-07 00:00:00,22.175357818603516,57.63999938964844,74.45999908447266,87.22000122070312,17.139999389648438,111.94999694824219,49.810001373291016,,103.23999786376953,52.400001525878906,191.13766479492188,26.5,68.29000091552734,37.0099983215332,39.8849983215332,89.01000213623047,91.69999694824219,41.98473358154297,30.260000228881836,24.042499542236328,22.523719787597656,66.22000122070312,63.369998931884766,52.540000915527344,,32.599998474121094,44.470001220703125,36.029998779296875,73.98999786376953,87.91999816894531
2012-08-08 00:00:00,22.13785743713379,57.90999984741211,74.5999984741211,87.22000122070312,17.15999984741211,112.13999938964844,50.4900016784668,,102.5,52.790000915527344,190.27725219726562,26.600000381469727,68.3499984741211,37.15999984741211,39.779998779296875,87.52999877929688,91.62999725341797,42.04198455810547,30.329999923706055,23.975000381469727,22.609107971191406,66.72000122070312,63.810001373291016,52.72999954223633,,32.787498474121094,44.18000030517578,36.2400016784668,74.30999755859375,88.27999877929688
2012-08-09 00:00:00,22.168928146362305,56.470001220703125,74.27999877929688,88.4000015258789,17.700000762939453,112.62999725341797,49.959999084472656,,103.5999984741211,53.150001525878906,189.69407653808594,26.700000762939453,68.31999969482422,36.91999816894531,39.619998931884766,87.1500015258789,91.58999633789062,42.25190734863281,30.5,23.764999389648438,22.647058486938477,66.7300033569336,63.88999938964844,52.02000045776367,,32.127498626708984,44.34000015258789,36.09000015258789,73.8499984741211,88.19999694824219
2012-08-10 00:00:00,22.203571319580078,55.849998474121094,74.20999908447266,88.94000244140625,17.540000915527344,113.55000305175781,49.650001525878906,,103.0199966430664,53.060001373291016,190.52581787109375,26.8799991607666,68.63999938964844,36.970001220703125,39.39500045776367,88.19999694824219,92.29000091552734,42.52862548828125,30.420000076293945,23.625,22.713472366333008,66.7699966430664,63.97999954223633,51.900001525878906,,32.272499084472656,44.599998474121094,36.16999816894531,73.68000030517578,88.44000244140625
2012-08-13 00:00:00,22.5,56.130001068115234,74.19000244140625,88.61000061035156,17.34000015258789,113.27999877929688,49.86000061035156,,103.61000061035156,52.81999969482422,190.2581329345703,26.690000534057617,68.45999908447266,36.9900016784668,39.29999923706055,87.9000015258789,92.4000015258789,42.385494232177734,30.389999389648438,23.962499618530273,22.504743576049805,66.4800033569336,63.72999954223633,51.900001525878906,,32.08000183105469,44.27000045776367,35.970001220703125,73.4000015258789,88.13999938964844
2012-08-14 00:00:00,22.56035614013672,56.08000183105469,73.80999755859375,87.87000274658203,17.170000076293945,113.31999969482422,49.689998626708984,,103.26000213623047,54.709999084472656,189.56979370117188,26.479999542236328,68.63999938964844,37.099998474121094,39.380001068115234,88.12000274658203,92.30000305175781,42.375953674316406,30.1299991607666,23.727500915527344,22.751422882080078,66.7300033569336,63.540000915527344,51.970001220703125,,32.47249984741211,44.33000183105469,35.709999084472656,74.01000213623047,88.19999694824219
2012-08-15 00:00:00,22.52964210510254,56.65999984741211,73.06999969482422,87.61000061035156,17.350000381469727,112.56999969482422,49.88999938964844,,103.12999725341797,55.0,189.67495727539062,26.270000457763672,68.3499984741211,37.06999969482422,39.349998474121094,87.80999755859375,92.54000091552734,42.04198455810547,30.200000762939453,23.55500030517578,22.808349609375,66.63999938964844,63.75,52.81999969482422,,32.26499938964844,44.189998626708984,35.560001373291016,74.44999694824219,88.0
2012-08-16 00:00:00,22.726428985595703,57.369998931884766,73.63999938964844,88.58999633789062,19.020000457763672,113.31999969482422,50.25,,103.48999786376953,56.310001373291016,192.0076446533203,26.59000015258789,68.19999694824219,37.099998474121094,39.54999923706055,87.45999908447266,93.73999786376953,41.92748260498047,30.780000686645508,23.69499969482422,22.78937339782715,67.0,64.02999877929688,53.38999938964844,,32.41999816894531,44.119998931884766,35.52000045776367,72.1500015258789,88.66999816894531
2012-08-17 00:00:00,23.146785736083984,57.59000015258789,73.91000366210938,90.01000213623047,19.059999465942383,112.66000366210938,50.459999084472656,,103.5999984741211,56.72999954223633,192.37094116210938,26.329999923706055,67.80000305175781,36.97999954223633,39.529998779296875,87.36000061035156,94.23999786376953,41.35496139526367,30.899999618530273,24.065000534057617,22.571157455444336,67.0,65.12999725341797,53.130001068115234,,32.17250061035156,44.060001373291016,35.84000015258789,71.98999786376953,88.4000015258789
2012-08-20 00:00:00,23.75535774230957,56.900001525878906,73.83000183105469,90.44000244140625,18.940000534057617,112.5199966430664,50.45000076293945,,105.27999877929688,56.56999969482422,191.68260192871094,26.229999542236328,67.69999694824219,37.369998931884766,39.470001220703125,88.16999816894531,93.88999938964844,41.74618148803711,30.739999771118164,23.9424991607666,22.685009002685547,66.75,65.63999938964844,53.20000076293945,,32.040000915527344,43.70000076293945,36.029998779296875,72.30000305175781,87.94999694824219
2012-08-21 00:00:00,23.430713653564453,56.599998474121094,73.2699966430664,90.29000091552734,19.15999984741211,111.9800033569336,49.63999938964844,,105.31999969482422,56.31999969482422,189.91395568847656,26.110000610351562,67.77999877929688,38.040000915527344,39.2599983215332,88.5199966430664,93.20999908447266,40.97328186035156,30.799999237060547,23.962499618530273,22.476280212402344,66.7699966430664,65.2300033569336,53.41999816894531,,31.8799991607666,42.88999938964844,35.650001525878906,71.43000030517578,87.45999908447266
2012-08-22 00:00:00,23.888214111328125,56.81999969482422,72.80000305175781,88.72000122070312,19.219999313354492,112.1500015258789,49.65999984741211,,104.66999816894531,56.63999938964844,188.57553100585938,25.729999542236328,67.75,37.83000183105469,38.77000045776367,88.55000305175781,92.68000030517578,40.94465637207031,30.540000915527344,23.9424991607666,22.485769271850586,66.8499984741211,65.44999694824219,53.970001220703125,,32.025001525878906,42.619998931884766,35.54999923706055,71.7699966430664,87.7300033569336
2012-08-23 00:00:00,23.66535758972168,56.41999816894531,70.36000061035156,87.62999725341797,19.1299991607666,111.29000091552734,49.16999816894531,,104.08000183105469,56.54999923706055,187.09368896484375,25.040000915527344,67.73999786376953,37.22999954223633,38.11000061035156,88.25,91.9800033569336,40.83969497680664,30.260000228881836,23.862499237060547,22.523719787597656,66.68000030517578,64.80000305175781,53.91999816894531,,31.787500381469727,42.25,35.65999984741211,71.55999755859375,87.30999755859375
2012-08-24 00:00:00,23.68642807006836,57.4900016784668,71.08999633789062,87.47000122070312,19.200000762939453,112.01000213623047,49.560001373291016,,104.95999908447266,56.959999084472656,189.07266235351562,24.90999984741211,67.5999984741211,37.16999816894531,38.470001220703125,88.91999816894531,92.83000183105469,41.14503860473633,30.559999465942383,24.21500015258789,22.77988624572754,67.0199966430664,65.4000015258789,54.15999984741211,,31.665000915527344,43.16999816894531,35.650001525878906,72.11000061035156,88.05000305175781
2012-08-27 00:00:00,24.13142967224121,57.41999816894531,71.37999725341797,86.62999725341797,19.360000610351562,111.7300033569336,49.630001068115234,,105.12000274658203,56.66999816894531,187.08413696289062,24.84000015258789,67.48999786376953,37.22999954223633,38.16999816894531,89.54000091552734,92.58999633789062,41.078243255615234,30.690000534057617,24.107500076293945,22.666034698486328,67.11000061035156,65.18000030517578,54.61000061035156,,31.915000915527344,42.7599983215332,35.599998474121094,72.5,87.73999786376953
2012-08-28 00:00:00,24.100000381469727,57.560001373291016,71.5199966430664,86.01000213623047,19.219999313354492,112.3499984741211,49.630001068115234,,105.02999877929688,56.529998779296875,186.30018615722656,25.0,67.51000213623047,37.130001068115234,38.0,89.13999938964844,92.30000305175781,40.86832046508789,30.6299991607666,24.717500686645508,22.628082275390625,66.98999786376953,64.83999633789062,54.33000183105469,,31.850000381469727,42.66999816894531,35.400001525878906,72.41000366210938,88.0999984741211
2012-08-29 00:00:00,24.052499771118164,57.41999816894531,71.44000244140625,86.08999633789062,19.200000762939453,111.80000305175781,50.040000915527344,,105.52999877929688,56.84000015258789,186.50096130371094,24.670000076293945,67.37000274658203,37.29999923706055,37.459999084472656,89.6500015258789,92.43000030517578,41.08778762817383,30.649999618530273,24.672500610351562,22.73244857788086,66.87000274658203,64.80000305175781,54.63999938964844,,32.005001068115234,43.09000015258789,35.29999923706055,72.7699966430664,87.9000015258789
2012-08-30 00:00:00,23.70964241027832,57.16999816894531,70.81999969482422,84.47000122070312,18.899999618530273,110.93000030517578,49.41999816894531,,104.72000122070312,56.619998931884766,184.86614990234375,24.270000457763672,67.20999908447266,36.900001525878906,37.13999938964844,88.69999694824219,91.76000213623047,41.14503860473633,30.31999969482422,24.4375,22.618595123291016,66.87999725341797,64.48999786376953,54.689998626708984,,31.674999237060547,42.77000045776367,35.209999084472656,72.25,87.19999694824219
2012-08-31 00:00:00,23.75857162475586,58.29999923706055,71.4000015258789,85.33000183105469,19.079999923706055,112.16000366210938,49.470001220703125,,105.72000122070312,56.75,186.28106689453125,24.829999923706055,67.43000030517578,37.13999938964844,37.400001525878906,89.48999786376953,92.5999984741211,41.078243255615234,30.81999969482422,24.34000015258789,22.637571334838867,67.19000244140625,64.73999786376953,54.29999923706055,,32.0625,42.939998626708984,35.7599983215332,72.5999984741211,87.30000305175781
2012-09-04 00:00:00,24.10607147216797,58.61000061035156,70.87000274658203,82.66000366210938,19.0,111.22000122070312,49.65999984741211,,106.41000366210938,56.790000915527344,185.98471069335938,24.420000076293945,67.26000213623047,37.0099983215332,37.279998779296875,89.05000305175781,91.68000030517578,41.26908493041992,30.389999389648438,24.315000534057617,22.561670303344727,67.4000015258789,64.63999938964844,54.560001373291016,,32.130001068115234,43.70000076293945,35.70000076293945,73.51000213623047,87.12000274658203
2012-09-05 00:00:00,23.936786651611328,57.189998626708984,71.91999816894531,82.75,18.899999618530273,110.7699966430664,50.790000915527344,,109.94000244140625,56.540000915527344,186.46270751953125,24.389999389648438,67.2699966430664,37.11000061035156,37.5099983215332,89.05999755859375,91.75,41.450382232666016,30.389999389648438,24.337499618530273,22.694496154785156,67.29000091552734,64.52999877929688,54.279998779296875,,31.90250015258789,43.79999923706055,35.880001068115234,73.55000305175781,87.33000183105469
2012-09-06 00:00:00,24.15250015258789,57.40999984741211,72.81999969482422,84.79000091552734,19.729999542236328,113.02999877929688,51.86000061035156,,113.54000091552734,57.650001525878906,190.3441619873047,25.100000381469727,67.83999633789062,38.689998626708984,38.150001525878906,90.66999816894531,93.27999877929688,42.213741302490234,31.350000381469727,24.864999771118164,23.092979431152344,68.23999786376953,65.33999633789062,54.88999938964844,,32.375,44.150001525878906,35.20000076293945,74.80999755859375,88.98999786376953
2012-09-07 00:00:00,24.301429748535156,57.72999954223633,72.88999938964844,88.0999984741211,19.559999465942383,114.0,51.7400016784668,,116.33000183105469,57.2599983215332,190.72657775878906,24.190000534057617,67.87999725341797,39.29999923706055,37.900001525878906,91.0199966430664,92.81999969482422,42.03244400024414,30.950000762939453,24.822500228881836,22.99810218811035,68.5199966430664,65.20999908447266,54.880001068115234,,32.4275016784668,43.720001220703125,34.939998626708984,73.81999969482422,89.91999816894531
2012-09-10 00:00:00,23.669286727905273,57.52000045776367,71.08000183105469,87.0999984741211,19.149999618530273,113.95999908447266,51.52000045776367,,114.68000030517578,57.29999923706055,192.11280822753906,23.260000228881836,68.18000030517578,38.7599983215332,37.65999984741211,91.30000305175781,90.66999816894531,42.23282241821289,30.719999313354492,25.010000228881836,22.86527442932129,68.51000213623047,65.30999755859375,53.7400016784668,,32.16999816894531,44.060001373291016,35.13999938964844,73.51000213623047,89.4800033569336
2012-09-11 00:00:00,23.592500686645508,57.22999954223633,71.2699966430664,88.5999984741211,19.040000915527344,114.18000030517578,51.560001373291016,,116.69000244140625,56.720001220703125,194.33078002929688,23.34000015258789,68.19999694824219,39.599998474121094,37.77000045776367,91.19999694824219,91.16999816894531,42.299617767333984,30.790000915527344,24.920000076293945,22.93168830871582,68.26000213623047,66.94999694824219,52.79999923706055,,32.872501373291016,44.2400016784668,35.11000061035156,74.05999755859375,89.62000274658203
2012-09-12 00:00:00,23.921070098876953,57.27000045776367,70.95999908447266,89.12000274658203,19.079999923706055,114.4800033569336,51.70000076293945,,118.23999786376953,57.04999923706055,194.8087921142578,23.190000534057617,68.1500015258789,39.91999816894531,37.54999923706055,90.81999969482422,90.80999755859375,42.49045944213867,30.780000686645508,25.209999084472656,22.836811065673828,68.0999984741211,67.54000091552734,52.81999969482422,,33.3650016784668,44.88999938964844,35.36000061035156,74.06999969482422,89.55000305175781
2012-09-13 00:00:00,24.39214324951172,59.04999923706055,71.58000183105469,90.68000030517578,19.360000610351562,116.55999755859375,52.599998474121094,,120.66999816894531,58.29999923706055,197.28489685058594,23.360000610351562,68.98999786376953,41.400001525878906,38.349998474121094,91.56999969482422,92.05999755859375,42.614505767822266,30.940000534057617,24.799999237060547,23.00758934020996,68.91000366210938,68.44999694824219,53.88999938964844,,33.744998931884766,45.58000183105469,36.02000045776367,75.13999938964844,91.2300033569336
2012-09-14 00:00:00,24.68857192993164,59.27000045776367,71.27999877929688,93.16999816894531,19.489999771118164,117.25,52.349998474121094,,121.36000061035156,59.459999084472656,197.71510314941406,23.3700008392334,68.47000122070312,41.56999969482422,38.119998931884766,91.69999694824219,93.9800033569336,41.622135162353516,31.209999084472656,24.15999984741211,22.580644607543945,69.16000366210938,68.58000183105469,54.25,,33.5625,44.529998779296875,36.02000045776367,74.5,92.30000305175781
2012-09-17 00:00:00,24.992143630981445,59.18000030517578,69.91999816894531,91.98999786376953,19.15999984741211,117.13999938964844,52.150001525878906,,119.9000015258789,58.90999984741211,198.04014587402344,23.309999465942383,68.25,41.189998626708984,38.349998474121094,92.13999938964844,93.77999877929688,41.98473358154297,31.209999084472656,24.49250030517578,22.78937339782715,69.25,68.4800033569336,54.47999954223633,,33.467498779296875,44.58000183105469,35.70000076293945,73.98999786376953,91.91000366210938
2012-09-18 00:00:00,25.068214416503906,58.66999816894531,70.44999694824219,93.06999969482422,19.049999237060547,116.97000122070312,51.900001525878906,,119.87999725341797,58.86000061035156,197.9636688232422,23.3700008392334,68.55000305175781,41.2599983215332,38.619998931884766,93.08000183105469,93.43000030517578,42.06106948852539,31.18000030517578,24.43000030517578,22.77988624572754,69.22000122070312,68.45999908447266,55.130001068115234,,33.415000915527344,44.90999984741211,35.65999984741211,73.94999694824219,91.6500015258789
2012-09-19 00:00:00,25.075000762939453,58.66999816894531,69.9000015258789,93.94000244140625,19.1200008392334,116.5999984741211,52.70000076293945,,119.0199966430664,59.470001220703125,197.35182189941406,23.149999618530273,68.5999984741211,41.34000015258789,38.52000045776367,92.83000183105469,93.62999725341797,42.47137451171875,31.049999237060547,24.415000915527344,22.92220115661621,69.26000213623047,68.2300033569336,54.95000076293945,,33.6974983215332,45.27000045776367,35.810001373291016,74.37000274658203,90.56999969482422
2012-09-20 00:00:00,24.953571319580078,58.34000015258789,69.8499984741211,92.54000091552734,19.110000610351562,117.8499984741211,52.65999984741211,,117.62999725341797,59.279998779296875,197.11280822753906,23.18000030517578,68.9000015258789,41.25,38.63999938964844,93.1500015258789,93.58000183105469,42.83396911621094,31.450000762939453,24.18000030517578,23.159393310546875,69.55999755859375,68.44999694824219,54.939998626708984,,33.65250015258789,45.4900016784668,35.54999923706055,74.75,91.5199966430664
2012-09-21 00:00:00,25.00321388244629,57.86000061035156,69.97000122070312,91.72000122070312,18.899999618530273,117.80000305175781,52.7400016784668,,116.72000122070312,59.41999816894531,196.92160034179688,23.1299991607666,69.05999755859375,40.880001068115234,38.029998779296875,93.70999908447266,93.20999908447266,42.85305404663086,31.190000534057617,24.1299991607666,23.263757705688477,69.41999816894531,68.61000061035156,56.18000030517578,,33.75,45.63999938964844,35.11000061035156,74.44999694824219,91.91999816894531
2012-09-24 00:00:00,24.671070098876953,57.66999816894531,70.02999877929688,90.87000274658203,18.809999465942383,117.77999877929688,52.91999816894531,,116.5999984741211,59.38999938964844,196.26194763183594,22.799999237060547,69.0,41.22999954223633,38.119998931884766,93.70999908447266,93.7300033569336,43.07251739501953,30.780000686645508,23.829999923706055,23.48197364807129,69.76000213623047,68.41999816894531,55.97999954223633,,33.435001373291016,45.68000030517578,35.66999816894531,74.73999786376953,91.87999725341797
2012-09-25 00:00:00,24.05500030517578,57.130001068115234,69.37999725341797,87.01000213623047,18.670000076293945,116.93000030517578,52.540000915527344,,113.5,59.720001220703125,195.965576171875,22.540000915527344,69.31999969482422,40.54999923706055,37.68000030517578,92.86000061035156,92.83000183105469,43.04389190673828,30.389999389648438,23.770000457763672,23.56736183166504,69.58999633789062,68.4800033569336,56.20000076293945,,33.63999938964844,45.619998931884766,36.06999969482422,74.26000213623047,91.73999786376953
2012-09-26 00:00:00,23.75642967224121,56.13999938964844,70.25,86.94999694824219,18.579999923706055,116.30000305175781,51.939998626708984,,113.08000183105469,59.16999816894531,195.0286865234375,22.649999618530273,69.0,40.2400016784668,37.7599983215332,93.19999694824219,92.58999633789062,42.9484748840332,30.170000076293945,23.872499465942383,23.55787467956543,69.30000305175781,67.77999877929688,55.779998779296875,,33.130001068115234,45.59000015258789,35.81999969482422,74.19000244140625,91.2300033569336
2012-09-27 00:00:00,24.332857131958008,56.56999969482422,70.0999984741211,86.91999816894531,18.799999237060547,117.19999694824219,52.58000183105469,,115.2300033569336,59.880001068115234,196.8546905517578,23.09000015258789,69.01000213623047,40.68000030517578,38.310001373291016,93.2699966430664,92.81999969482422,43.15839767456055,30.15999984741211,24.0,23.68121337890625,69.30000305175781,68.41000366210938,56.2400016784668,,33.477500915527344,45.7599983215332,36.599998474121094,73.9800033569336,91.80000305175781
2012-09-28 00:00:00,23.825000762939453,56.86000061035156,69.5999984741211,86.04000091552734,19.100000381469727,116.55999755859375,52.279998779296875,,113.68000030517578,60.369998931884766,198.32696533203125,22.65999984741211,68.91000366210938,40.47999954223633,37.93000030517578,91.75,92.41999816894531,43.03435134887695,29.760000228881836,23.727500915527344,23.57685089111328,69.36000061035156,68.26000213623047,55.40999984741211,,33.56999969482422,45.56999969482422,36.439998626708984,73.80000305175781,91.44999694824219
2012-10-01 00:00:00,23.54964256286621,57.72999954223633,70.01000213623047,85.47000122070312,19.040000915527344,117.25,52.06999969482422,,116.86000061035156,60.56999969482422,201.21414184570312,22.760000228881836,69.12999725341797,40.970001220703125,38.380001068115234,91.98999786376953,93.29000091552734,43.14885330200195,29.489999771118164,23.887500762939453,23.757116317749023,69.44999694824219,69.06999969482422,56.459999084472656,,34.182498931884766,45.810001373291016,36.95000076293945,74.05000305175781,91.80000305175781
2012-10-02 00:00:00,23.618213653564453,57.18000030517578,69.52999877929688,85.47000122070312,18.8700008392334,117.95999908447266,51.63999938964844,,117.25,60.33000183105469,200.6118621826172,22.84000015258789,68.95999908447266,40.91999816894531,38.34000015258789,90.93000030517578,93.54000091552734,43.38740539550781,29.65999984741211,23.737499237060547,23.833017349243164,68.79000091552734,68.69999694824219,56.79999923706055,,34.0,45.86000061035156,36.90999984741211,73.75,91.72000122070312
2012-10-03 00:00:00,23.980356216430664,57.400001525878906,69.86000061035156,85.27999877929688,18.93000030517578,116.13999938964844,52.470001220703125,,117.91000366210938,61.77000045776367,201.2523956298828,22.549999237060547,69.0,40.86000061035156,38.2400016784668,90.3499984741211,93.77999877929688,43.683204650878906,29.860000610351562,23.450000762939453,24.022769927978516,69.16999816894531,69.01000213623047,56.86000061035156,,34.630001068115234,46.279998779296875,36.36000061035156,74.19999694824219,91.69999694824219
2012-10-04 00:00:00,23.814285278320312,58.369998931884766,69.94000244140625,85.95999908447266,18.899999618530273,117.1500015258789,52.630001068115234,,119.9000015258789,61.7400016784668,201.13766479492188,22.469999313354492,69.2699966430664,41.81999969482422,38.33000183105469,91.02999877929688,94.43000030517578,44.007633209228516,30.030000686645508,23.97249984741211,24.051233291625977,69.37999725341797,69.27999877929688,57.970001220703125,,34.91749954223633,47.2599983215332,36.369998931884766,74.72000122070312,92.22000122070312
2012-10-05 00:00:00,23.306785583496094,58.560001373291016,70.88999938964844,85.43000030517578,18.860000610351562,117.5,52.970001220703125,,119.30999755859375,63.20000076293945,201.32887268066406,22.68000030517578,69.6500015258789,41.709999084472656,38.58000183105469,91.0,94.95999908447266,44.16030502319336,29.850000381469727,23.80500030517578,24.2125244140625,69.62999725341797,69.55999755859375,57.130001068115234,,35.064998626708984,47.04999923706055,36.130001068115234,75.12999725341797,92.55000305175781
2012-10-08 00:00:00,22.791786193847656,58.81999969482422,70.56999969482422,85.44000244140625,18.899999618530273,117.62000274658203,52.33000183105469,,119.45999908447266,61.880001068115234,200.5927276611328,22.510000228881836,69.44000244140625,41.65999984741211,38.58000183105469,91.54000091552734,95.37000274658203,44.21755599975586,29.780000686645508,23.747499465942383,24.09867286682129,69.0999984741211,69.54000091552734,57.599998474121094,,34.6775016784668,46.56999969482422,35.91999816894531,75.25,92.68000030517578
2012-10-09 00:00:00,22.70892906188965,58.2400016784668,70.63999938964844,84.75,18.799999237060547,117.36000061035156,51.5099983215332,,119.62999725341797,60.95000076293945,198.8432159423828,21.899999618530273,68.41000366210938,41.380001068115234,38.560001373291016,92.11000061035156,93.94000244140625,44.05534362792969,29.280000686645508,23.6200008392334,24.013282775878906,68.69999694824219,69.31999969482422,57.470001220703125,,34.185001373291016,46.11000061035156,35.599998474121094,74.13999938964844,92.12999725341797
2012-10-10 00:00:00,22.8896427154541,57.970001220703125,70.33999633789062,83.16000366210938,18.309999465942383,112.44999694824219,51.209999084472656,,120.08000183105469,59.7400016784668,196.76864624023438,21.760000228881836,68.22000122070312,41.77000045776367,38.09000015258789,92.4000015258789,93.27999877929688,43.511451721191406,28.979999542236328,23.55500030517578,23.870967864990234,68.13999938964844,69.4000015258789,57.11000061035156,,34.35499954223633,45.779998779296875,35.630001068115234,75.41999816894531,91.02999877929688
2012-10-11 00:00:00,22.43214225769043,58.470001220703125,70.83000183105469,82.8499984741211,18.260000228881836,113.05999755859375,50.34000015258789,,121.98999786376953,59.0099983215332,196.71128845214844,21.68000030517578,67.97000122070312,42.099998474121094,38.11000061035156,92.36000061035156,92.83000183105469,43.36832046508789,28.950000762939453,23.725000381469727,23.833017349243164,68.0,69.16000366210938,57.65999984741211,,34.76250076293945,45.20000076293945,36.099998474121094,75.01000213623047,91.16999816894531
2012-10-12 00:00:00,22.489643096923828,57.88999938964844,71.8499984741211,82.81999969482422,18.40999984741211,112.06999969482422,50.59000015258789,,120.19999694824219,59.560001373291016,198.6615753173828,21.479999542236328,67.97000122070312,41.619998931884766,38.22999954223633,92.51000213623047,92.75,43.53053283691406,29.200000762939453,23.604999542236328,23.833017349243164,67.94000244140625,68.72000122070312,57.06999969482422,,34.779998779296875,44.619998931884766,35.939998626708984,75.80999755859375,91.02999877929688
2012-10-15 00:00:00,22.670000076293945,57.59000015258789,72.25,82.80999755859375,18.549999237060547,112.81999969482422,50.790000915527344,,124.5,60.650001525878906,199.7418670654297,21.729999542236328,68.5999984741211,42.380001068115234,38.130001068115234,93.5,92.79000091552734,44.45610809326172,29.510000228881836,23.90250015258789,24.25996208190918,68.70999908447266,69.79000091552734,57.4900016784668,,34.97249984741211,44.5,36.16999816894531,77.1500015258789,91.51000213623047
2012-10-16 00:00:00,23.206785202026367,58.630001068115234,73.4800033569336,84.95999908447266,18.850000381469727,114.08999633789062,51.2400016784668,,123.22000122070312,60.86000061035156,201.72084045410156,22.350000381469727,69.55000305175781,42.83000183105469,37.900001525878906,94.08999633789062,94.2300033569336,45.00954055786133,29.489999771118164,24.309999465942383,24.478178024291992,69.0,70.48999786376953,56.880001068115234,,35.290000915527344,44.08000183105469,36.369998931884766,76.91000366210938,92.37999725341797
2012-10-17 00:00:00,23.021785736083984,59.369998931884766,73.62999725341797,86.62999725341797,18.709999084472656,115.18000030517578,52.290000915527344,,124.91999816894531,61.38999938964844,191.806884765625,21.790000915527344,71.0,43.31999969482422,37.7400016784668,93.68000030517578,94.80999755859375,45.21946716308594,29.59000015258789,24.392499923706055,24.516128540039062,69.47000122070312,71.37999725341797,55.9900016784668,,35.63999938964844,44.720001220703125,35.83000183105469,77.02999877929688,93.38999938964844
2012-10-18 00:00:00,22.59428596496582,57.61000061035156,74.26000213623047,86.62000274658203,18.610000610351562,114.6500015258789,52.41999816894531,,125.1500015258789,61.79999923706055,186.38623046875,21.670000076293945,72.5199966430664,43.0099983215332,37.84000015258789,92.86000061035156,94.73999786376953,45.76335906982422,29.5,24.392499923706055,24.705881118774414,69.47000122070312,73.94000244140625,56.0099983215332,,35.470001220703125,45.779998779296875,36.11000061035156,76.55999755859375,93.4800033569336
2012-10-19 00:00:00,21.780000686645508,56.86000061035156,74.01000213623047,83.86000061035156,18.040000915527344,113.37999725341797,51.900001525878906,,123.62000274658203,61.88999938964844,184.85659790039062,21.270000457763672,71.86000061035156,42.31999969482422,37.400001525878906,88.72000122070312,92.94000244140625,44.875953674316406,28.639999389648438,24.112499237060547,24.440227508544922,68.56999969482422,73.51000213623047,55.65999984741211,,34.99250030517578,45.15999984741211,35.790000915527344,75.62000274658203,92.1500015258789
2012-10-22 00:00:00,22.64392852783203,56.7400016784668,73.69999694824219,85.08000183105469,18.190000534057617,112.73999786376953,51.790000915527344,,122.7699966430664,62.040000915527344,185.85086059570312,21.459999084472656,71.77999877929688,42.09000015258789,37.22999954223633,88.44999694824219,92.52999877929688,44.35114669799805,28.0,23.6200008392334,24.28842544555664,68.5,73.98999786376953,56.540000915527344,,34.75,44.77000045776367,36.33000183105469,75.6500015258789,92.19000244140625
2012-10-23 00:00:00,21.90571403503418,55.380001068115234,72.81999969482422,83.58000183105469,18.010000228881836,109.37999725341797,50.7599983215332,,119.0,61.75,182.83938598632812,21.59000015258789,70.88999938964844,41.33000183105469,36.61000061035156,87.95999908447266,88.7300033569336,43.788169860839844,28.049999237060547,23.204999923706055,23.899431228637695,67.44000244140625,73.37999725341797,56.18000030517578,,34.15999984741211,44.06999969482422,35.38999938964844,74.76000213623047,90.18000030517578
2012-10-24 00:00:00,22.02964210510254,55.22999954223633,72.70999908447266,82.7300033569336,17.3799991607666,109.70999908447266,50.650001525878906,,119.7699966430664,61.279998779296875,182.33270263671875,21.459999084472656,70.73999786376953,41.709999084472656,36.880001068115234,87.27999877929688,88.38999938964844,43.77862548828125,27.899999618530273,23.22249984741211,24.013282775878906,68.08000183105469,73.18000030517578,55.91999816894531,,34.122501373291016,44.22999954223633,35.45000076293945,74.81999969482422,89.87999725341797
2012-10-25 00:00:00,21.769285202026367,55.439998626708984,71.54000091552734,83.52999877929688,17.200000762939453,110.95999908447266,50.2599983215332,,119.72000122070312,60.47999954223633,183.1739959716797,21.690000534057617,71.13999938964844,41.66999816894531,37.09000015258789,87.33000183105469,87.80999755859375,44.17938995361328,27.8799991607666,22.827499389648438,24.29791259765625,70.06999969482422,72.12000274658203,56.209999084472656,,34.38750076293945,44.25,35.33000183105469,75.31999969482422,90.43000030517578
2012-10-26 00:00:00,21.571428298950195,55.75,71.11000061035156,84.25,17.290000915527344,111.18000030517578,50.08000183105469,,119.44000244140625,60.040000915527344,184.7705535888672,21.950000762939453,70.9000015258789,41.15999984741211,37.040000915527344,86.70999908447266,88.02999877929688,44.036258697509766,28.209999084472656,22.787500381469727,24.127134323120117,69.44000244140625,71.55999755859375,55.779998779296875,,34.57749938964844,44.72999954223633,35.189998626708984,75.11000061035156,90.62000274658203
